City,City_latitude,City_longitude,State,Airport ,Airport _latitude,Airport _longitude,iata_code,Distance
Kolar,13.1333,78.1333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,262.8768339
Mandya,12.52,76.9,Karnataka,Bellary Airport,15.1628,76.8828,BEP,293.8718183
Hassan,13.012,76.068,Karnataka,Bellary Airport,15.1628,76.8828,BEP,254.7897643
Yelahanka,13.1007,77.5963,Karnataka,Bellary Airport,15.1628,76.8828,BEP,241.8567665
Chikmagalur,13.313,75.737,Karnataka,Bellary Airport,15.1628,76.8828,BEP,239.9098936
Bagalkot,16.1817,75.6958,Karnataka,Bellary Airport,15.1628,76.8828,BEP,170.250447
Ranibennur,14.6167,75.6167,Karnataka,Bellary Airport,15.1628,76.8828,BEP,148.9917637
Gangawati,15.43,76.53,Karnataka,Bellary Airport,15.1628,76.8828,BEP,48.11038505
Navalyal,16.48,74.78,Karnataka,Bellary Airport,15.1628,76.8828,BEP,268.4349024
Abbigeri,13.0767,77.525,Karnataka,Bellary Airport,15.1628,76.8828,BEP,242.0792756
Harihar,14.5129,75.8072,Karnataka,Bellary Airport,15.1628,76.8828,BEP,136.3396566
Closepet,12.723,77.286,Karnataka,Bellary Airport,15.1628,76.8828,BEP,274.760124
Karwar,14.8,74.13,Karnataka,Bellary Airport,15.1628,76.8828,BEP,298.4298199
Sankeshwar,16.27,74.48,Karnataka,Bellary Airport,15.1628,76.8828,BEP,285.1332866
Saundatti,15.7833,75.1167,Karnataka,Bellary Airport,15.1628,76.8828,BEP,201.4463571
Channapatna,12.6514,77.2067,Karnataka,Bellary Airport,15.1628,76.8828,BEP,281.4343808
Gokak,16.1667,74.8333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,246.1876973
Nipani,16.399,74.3829,Karnataka,Bellary Airport,15.1628,76.8828,BEP,300.7430988
Chintamani,13.4,78.066,Karnataka,Bellary Airport,15.1628,76.8828,BEP,233.8296633
Haveri,14.7935,75.4045,Karnataka,Bellary Airport,15.1628,76.8828,BEP,164.0176648
Siruguppa,15.6,77,Karnataka,Bellary Airport,15.1628,76.8828,BEP,50.2120183
Dandeli,15.2667,74.6167,Karnataka,Bellary Airport,15.1628,76.8828,BEP,243.4198939
Basavakalyan,17.8728,76.9497,Karnataka,Bellary Airport,15.1628,76.8828,BEP,301.4226175
Ilkal,15.9592,76.1135,Karnataka,Bellary Airport,15.1628,76.8828,BEP,120.9662343
Kurabur,13.4,78.006,Karnataka,Bellary Airport,15.1628,76.8828,BEP,230.3683307
Hiriyur,13.9446,76.6172,Karnataka,Bellary Airport,15.1628,76.8828,BEP,138.4409042
Chik Ballapur,13.43,77.72,Karnataka,Bellary Airport,15.1628,76.8828,BEP,212.7487334
Athni,16.73,75.07,Karnataka,Bellary Airport,15.1628,76.8828,BEP,260.634264
Sirsi,14.6194,74.8375,Karnataka,Bellary Airport,15.1628,76.8828,BEP,227.9417446
Nanjangud,12.12,76.68,Karnataka,Bellary Airport,15.1628,76.8828,BEP,339.052665
Chamrajnagar,11.926,76.9402,Karnataka,Bellary Airport,15.1628,76.8828,BEP,359.9692068
Tiptur,13.26,76.48,Karnataka,Bellary Airport,15.1628,76.8828,BEP,215.9902472
Mulbagal,13.1635,78.3935,Karnataka,Bellary Airport,15.1628,76.8828,BEP,275.5865174
Hunsur,12.3036,76.2927,Karnataka,Bellary Airport,15.1628,76.8828,BEP,324.2535723
Sira,13.745,76.909,Karnataka,Bellary Airport,15.1628,76.8828,BEP,157.6774044
Kollegal,12.1539,77.101,Karnataka,Bellary Airport,15.1628,76.8828,BEP,335.4038536
Bail-Hongal,15.8137,74.8589,Karnataka,Bellary Airport,15.1628,76.8828,BEP,228.6310027
Kengri,12.9122,77.4827,Karnataka,Bellary Airport,15.1628,76.8828,BEP,258.4858833
Harpanahalli,14.7877,75.9886,Karnataka,Bellary Airport,15.1628,76.8828,BEP,104.7181936
Challakere,14.312,76.651,Karnataka,Bellary Airport,15.1628,76.8828,BEP,97.83343946
Sagar,14.1667,75.0333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,227.7058209
Ullal,12.7584,74.8752,Karnataka,Bellary Airport,15.1628,76.8828,BEP,344.0998149
Shahpur,16.7,76.83,Karnataka,Bellary Airport,15.1628,76.8828,BEP,171.0220426
Arsikere,13.3139,76.2369,Karnataka,Bellary Airport,15.1628,76.8828,BEP,217.0535135
Puttur,12.7648,75.1842,Karnataka,Bellary Airport,15.1628,76.8828,BEP,323.5592129
Mudhol,16.35,75.2833,Karnataka,Bellary Airport,15.1628,76.8828,BEP,216.1612111
Sidlaghatta,13.39,77.86,Karnataka,Bellary Airport,15.1628,76.8828,BEP,223.4874964
Bowringpet,12.9912,78.178,Karnataka,Bellary Airport,15.1628,76.8828,BEP,278.9623369
Bantval,12.8905,75.0349,Karnataka,Bellary Airport,15.1628,76.8828,BEP,321.8313782
Homnabad,17.7707,77.1252,Karnataka,Bellary Airport,15.1628,76.8828,BEP,291.1347195
Hoskote,13.0721,77.7892,Karnataka,Bellary Airport,15.1628,76.8828,BEP,252.1847974
Bhatkal,13.9853,74.5553,Karnataka,Bellary Airport,15.1628,76.8828,BEP,282.6296962
Hagaribommanahalli,15.04,76.2,Karnataka,Bellary Airport,15.1628,76.8828,BEP,74.56287544
Kampli,15.4063,76.6001,Karnataka,Bellary Airport,15.1628,76.8828,BEP,40.65199813
Aland,17.5642,76.5685,Karnataka,Bellary Airport,15.1628,76.8828,BEP,269.1204147
Manvi,15.9833,77.05,Karnataka,Bellary Airport,15.1628,76.8828,BEP,92.97655678
Bhalki,18.0435,77.206,Karnataka,Bellary Airport,15.1628,76.8828,BEP,322.1648502
Kumta,14.4264,74.4122,Karnataka,Bellary Airport,15.1628,76.8828,BEP,277.9425717
Mahalingpur,16.38,75.12,Karnataka,Bellary Airport,15.1628,76.8828,BEP,232.1638307
Muddebihal,16.33,76.13,Karnataka,Bellary Airport,15.1628,76.8828,BEP,152.7586924
Guledagudda,16.0502,75.79,Karnataka,Bellary Airport,15.1628,76.8828,BEP,153.0790226
Anekal,12.7105,77.6967,Karnataka,Bellary Airport,15.1628,76.8828,BEP,286.478973
Indi,17.1773,75.9526,Karnataka,Bellary Airport,15.1628,76.8828,BEP,245.0396816
Kadur,13.5529,76.0116,Karnataka,Bellary Airport,15.1628,76.8828,BEP,202.1191682
Krishnarajasagara,12.4398,76.3828,Karnataka,Bellary Airport,15.1628,76.8828,BEP,307.5590027
Channarayapatna,12.902,76.364,Karnataka,Bellary Airport,15.1628,76.8828,BEP,257.5430747
Kunigal,13.0232,77.0252,Karnataka,Bellary Airport,15.1628,76.8828,BEP,238.4077574
Mailapur,13.021,77.938,Karnataka,Bellary Airport,15.1628,76.8828,BEP,263.9468873
Chikodi,16.43,74.6,Karnataka,Bellary Airport,15.1628,76.8828,BEP,281.9731785
Sindgi,16.92,76.234,Karnataka,Bellary Airport,15.1628,76.8828,BEP,207.3274698
Ramdurg,15.95,75.3,Karnataka,Bellary Airport,15.1628,76.8828,BEP,190.8117748
Seram,17.1786,77.29,Karnataka,Bellary Airport,15.1628,76.8828,BEP,228.3257501
Goribidnur,13.6111,77.5167,Karnataka,Bellary Airport,15.1628,76.8828,BEP,185.557866
Coondapoor,13.6313,74.6902,Karnataka,Bellary Airport,15.1628,76.8828,BEP,291.1401515
Basavana Bagevadi,16.5728,75.9725,Karnataka,Bellary Airport,15.1628,76.8828,BEP,184.5550764
Malavalli,12.38,77.08,Karnataka,Bellary Airport,15.1628,76.8828,BEP,310.1651181
Sandur,15.1,76.55,Karnataka,Bellary Airport,15.1628,76.8828,BEP,36.39879049
Gajendragarh,15.7363,75.9698,Karnataka,Bellary Airport,15.1628,76.8828,BEP,116.7975098
Manoli,15.78,75.12,Karnataka,Bellary Airport,15.1628,76.8828,BEP,200.9899791
Lakshmeshwar,15.13,75.47,Karnataka,Bellary Airport,15.1628,76.8828,BEP,151.6824724
Nargund,15.72,75.38,Karnataka,Bellary Airport,15.1628,76.8828,BEP,172.5762171
Tarikere,13.7104,75.8122,Karnataka,Bellary Airport,15.1628,76.8828,BEP,198.424172
Shiggaon,14.991,75.223,Karnataka,Bellary Airport,15.1628,76.8828,BEP,179.2287686
Hole Narsipur,12.7863,76.2433,Karnataka,Bellary Airport,15.1628,76.8828,BEP,273.1142325
Chitapur,17.1201,77.0869,Karnataka,Bellary Airport,15.1628,76.8828,BEP,218.7307879
Savanur,14.9731,75.3328,Karnataka,Bellary Airport,15.1628,76.8828,BEP,167.7573589
Lingsugur,16.17,76.52,Karnataka,Bellary Airport,15.1628,76.8828,BEP,118.5399376
Vadigenhalli,13.29,77.8,Karnataka,Bellary Airport,15.1628,76.8828,BEP,230.5181866
Ankola,14.6605,74.3047,Karnataka,Bellary Airport,15.1628,76.8828,BEP,282.5896152
Annigeri,15.4251,75.4335,Karnataka,Bellary Airport,15.1628,76.8828,BEP,158.1596705
Byadgi,14.6733,75.4868,Karnataka,Bellary Airport,15.1628,76.8828,BEP,159.565734
Madikeri,12.4209,75.7397,Karnataka,Bellary Airport,15.1628,76.8828,BEP,328.9218787
Hangal,14.7646,75.1246,Karnataka,Bellary Airport,15.1628,76.8828,BEP,193.993048
Shikarpur,14.27,75.35,Karnataka,Bellary Airport,15.1628,76.8828,BEP,192.4310122
Badami,15.92,75.6803,Karnataka,Bellary Airport,15.1628,76.8828,BEP,153.8964788
Bannur,12.3329,76.862,Karnataka,Bellary Airport,15.1628,76.8828,BEP,314.6785407
Magadi,12.97,77.23,Karnataka,Bellary Airport,15.1628,76.8828,BEP,246.6869477
Koratgi,15.6081,76.6597,Karnataka,Bellary Airport,15.1628,76.8828,BEP,54.98944304
Birur,13.5972,75.9717,Karnataka,Bellary Airport,15.1628,76.8828,BEP,199.8401436
Kotturu,14.8262,76.2259,Karnataka,Bellary Airport,15.1628,76.8828,BEP,79.86938746
Krishnarajpet,12.6662,76.4877,Karnataka,Bellary Airport,15.1628,76.8828,BEP,280.8648451
Hosdurga,13.7963,76.2841,Karnataka,Bellary Airport,15.1628,76.8828,BEP,165.0537225
Chiknayakanhalli,13.4161,76.6206,Karnataka,Bellary Airport,15.1628,76.8828,BEP,196.2681974
Mudbidri,12.9101,75.003,Karnataka,Bellary Airport,15.1628,76.8828,BEP,322.2718142
Maddagiri,13.66,77.21,Karnataka,Bellary Airport,15.1628,76.8828,BEP,170.7785103
Deodrug,16.4167,76.9341,Karnataka,Bellary Airport,15.1628,76.8828,BEP,139.5353196
Kudligi,14.905,76.3853,Karnataka,Bellary Airport,15.1628,76.8828,BEP,60.63065354
Kamalapuram,15.3044,76.4765,Karnataka,Bellary Airport,15.1628,76.8828,BEP,46.34747703
Pavugada,14.1,77.28,Karnataka,Bellary Airport,15.1628,76.8828,BEP,125.6669902
Devanhalli,13.23,77.7,Karnataka,Bellary Airport,15.1628,76.8828,BEP,232.2695073
Kushtagi,15.7562,76.1911,Karnataka,Bellary Airport,15.1628,76.8828,BEP,99.2424586
Konnur,16.2013,74.7436,Karnataka,Bellary Airport,15.1628,76.8828,BEP,256.4757961
Haliyal,15.3294,74.7633,Karnataka,Bellary Airport,15.1628,76.8828,BEP,228.1354122
Afzalpur,17.2011,76.3611,Karnataka,Bellary Airport,15.1628,76.8828,BEP,233.3945672
Malebennur,14.3537,75.74,Karnataka,Bellary Airport,15.1628,76.8828,BEP,152.294744
Bagepalli,13.78,77.79,Karnataka,Bellary Airport,15.1628,76.8828,BEP,182.1597579
Bankapur,14.923,75.2622,Karnataka,Bellary Airport,15.1628,76.8828,BEP,176.0576641
Srinivaspur,13.3378,78.2122,Karnataka,Bellary Airport,15.1628,76.8828,BEP,248.4073102
Nyamti,14.14,75.56,Karnataka,Bellary Airport,15.1628,76.8828,BEP,182.1668547
Maski,15.9581,76.6569,Karnataka,Bellary Airport,15.1628,76.8828,BEP,91.68422883
Gundlupet,11.8,76.68,Karnataka,Bellary Airport,15.1628,76.8828,BEP,374.5685454
Tekkalakote,15.5348,76.8785,Karnataka,Bellary Airport,15.1628,76.8828,BEP,41.36708244
Talikota,16.48,76.32,Karnataka,Bellary Airport,15.1628,76.8828,BEP,158.3580963
Terdal,16.5,75.05,Karnataka,Bellary Airport,15.1628,76.8828,BEP,246.066688
Gokarn,14.55,74.3167,Karnataka,Bellary Airport,15.1628,76.8828,BEP,284.0887355
Karkala,13.2,74.983,Karnataka,Bellary Airport,15.1628,76.8828,BEP,299.2936617
Jevargi,17.0139,76.7732,Karnataka,Bellary Airport,15.1628,76.8828,BEP,206.1657002
Wadi,17.07,76.98,Karnataka,Bellary Airport,15.1628,76.8828,BEP,212.3249774
Mudgal,16.0119,76.442,Karnataka,Bellary Airport,15.1628,76.8828,BEP,105.5615221
Banhatti,16.3853,75.1494,Karnataka,Bellary Airport,15.1628,76.8828,BEP,229.9609908
Shrirangapattana,12.414,76.704,Karnataka,Bellary Airport,15.1628,76.8828,BEP,306.2617551
Hukeri,16.23,74.6,Karnataka,Bellary Airport,15.1628,76.8828,BEP,271.6539278
Paduvari,13.8833,74.6333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,280.8388507
Baindur,13.866,74.6333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,281.8262644
Mundargi,15.207,75.884,Karnataka,Bellary Airport,15.1628,76.8828,BEP,107.2963696
Navalgund,15.57,75.37,Karnataka,Bellary Airport,15.1628,76.8828,BEP,168.4026111
Channagiri,14.024,75.9258,Karnataka,Bellary Airport,15.1628,76.8828,BEP,163.2157662
Halikner,17.85,77.27,Karnataka,Bellary Airport,15.1628,76.8828,BEP,301.6403577
Mulgund,15.2807,75.5213,Karnataka,Bellary Airport,15.1628,76.8828,BEP,146.6674157
Herohalli,12.9911,77.4873,Karnataka,Bellary Airport,15.1628,76.8828,BEP,250.1276521
Hungund,16.0621,76.0586,Karnataka,Bellary Airport,15.1628,76.8828,BEP,133.3795519
Sulya,12.561,75.3874,Karnataka,Bellary Airport,15.1628,76.8828,BEP,331.2935333
Yellapur,14.9637,74.7093,Karnataka,Bellary Airport,15.1628,76.8828,BEP,234.424504
Honavar,14.2809,74.445,Karnataka,Bellary Airport,15.1628,76.8828,BEP,279.9073994
Sakleshpur,12.893,75.725,Karnataka,Bellary Airport,15.1628,76.8828,BEP,281.6006474
Ron,15.67,75.73,Karnataka,Bellary Airport,15.1628,76.8828,BEP,135.8342629
Kerur,16.0138,75.5463,Karnataka,Bellary Airport,15.1628,76.8828,BEP,171.5937187
Chincholi,17.4651,77.4187,Karnataka,Bellary Airport,15.1628,76.8828,BEP,262.3132525
Manki,14.1789,74.4818,Karnataka,Bellary Airport,15.1628,76.8828,BEP,280.4863057
Bobleshwar,16.83,75.73,Karnataka,Bellary Airport,15.1628,76.8828,BEP,222.5973765
Aymangala,12.0333,75.7333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,369.4904521
Gurmatkal,16.8677,77.3909,Karnataka,Bellary Airport,15.1628,76.8828,BEP,197.2002679
Kundgol,15.2561,75.2474,Karnataka,Bellary Airport,15.1628,76.8828,BEP,175.7846049
Gubbi,13.3122,76.941,Karnataka,Bellary Airport,15.1628,76.8828,BEP,205.8729064
Katkol,15.95,75.3,Karnataka,Bellary Airport,15.1628,76.8828,BEP,190.8117748
Naregal,15.5732,75.808,Karnataka,Bellary Airport,15.1628,76.8828,BEP,123.9452391
Alnavar,15.4273,74.7411,Karnataka,Bellary Airport,15.1628,76.8828,BEP,231.5850851
Shirhatti,15.2313,75.5772,Karnataka,Bellary Airport,15.1628,76.8828,BEP,140.3059709
Mundgod,14.9714,75.0366,Karnataka,Bellary Airport,15.1628,76.8828,BEP,199.3692219
Nagamangala,12.8194,76.7546,Karnataka,Bellary Airport,15.1628,76.8828,BEP,260.9410078
Chinchali,16.5647,74.816,Karnataka,Bellary Airport,15.1628,76.8828,BEP,270.4924342
Daddi,16.0667,74.4333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,280.9112703
Hirekerur,14.4551,75.3952,Karnataka,Bellary Airport,15.1628,76.8828,BEP,178.2306574
Aurad,18.254,77.4176,Karnataka,Bellary Airport,15.1628,76.8828,BEP,348.4112836
Harohalli,12.3204,76.7816,Karnataka,Bellary Airport,15.1628,76.8828,BEP,316.2493767
Devirammanahalli,12.1922,76.6653,Karnataka,Bellary Airport,15.1628,76.8828,BEP,331.1502503
Yermal,13.1675,74.7619,Karnataka,Bellary Airport,15.1628,76.8828,BEP,318.5985428
Kuknur,15.49,75.9914,Karnataka,Bellary Airport,15.1628,76.8828,BEP,102.2834382
Chintalapalle,15.04,76.2,Karnataka,Bellary Airport,15.1628,76.8828,BEP,74.56287544
Honnali,14.2399,75.6474,Karnataka,Bellary Airport,15.1628,76.8828,BEP,167.8867207
Belur,13.1629,75.8571,Karnataka,Bellary Airport,15.1628,76.8828,BEP,248.3546808
Aurad Shahjahani,18.0958,76.8881,Karnataka,Bellary Airport,15.1628,76.8828,BEP,326.1352086
Virarajendrapet,12.1964,75.8051,Karnataka,Bellary Airport,15.1628,76.8828,BEP,349.7910053
Tadas,15.1333,75.1167,Karnataka,Bellary Airport,15.1628,76.8828,BEP,189.5857236
Hudli,15.88,74.56,Karnataka,Bellary Airport,15.1628,76.8828,BEP,261.3267128
Ankalgi,16.0333,74.7,Karnataka,Bellary Airport,15.1628,76.8828,BEP,253.0206204
Tuminkatti,14.4131,75.6206,Karnataka,Bellary Airport,15.1628,76.8828,BEP,159.2603967
Shiruru,13.908,74.6058,Karnataka,Bellary Airport,15.1628,76.8828,BEP,282.0143661
Kadakola,12.1922,76.6653,Karnataka,Bellary Airport,15.1628,76.8828,BEP,331.1502503
Tirthahalli,13.6884,75.2455,Karnataka,Bellary Airport,15.1628,76.8828,BEP,240.7583739
Jagalur,14.5196,76.3391,Karnataka,Bellary Airport,15.1628,76.8828,BEP,92.35994603
Kalghatgi,15.1832,74.971,Karnataka,Bellary Airport,15.1628,76.8828,BEP,205.1837095
Sirvar,16.1739,77.0225,Karnataka,Bellary Airport,15.1628,76.8828,BEP,113.4196577
Holalkere,14.0429,76.185,Karnataka,Bellary Airport,15.1628,76.8828,BEP,145.4118679
Siralkoppa,14.3807,75.2501,Karnataka,Bellary Airport,15.1628,76.8828,BEP,195.9062852
Kotekara,12.7929,74.8722,Karnataka,Bellary Airport,15.1628,76.8828,BEP,341.3233676
Kabbur,16.42,74.58,Karnataka,Bellary Airport,15.1628,76.8828,BEP,283.2836852
Almel,16.92,76.24,Karnataka,Bellary Airport,15.1628,76.8828,BEP,207.1139461
Molakalumuru,14.7178,76.7468,Karnataka,Bellary Airport,15.1628,76.8828,BEP,51.59390864
Kudatini,15.15,76.92,Karnataka,Bellary Airport,15.1628,76.8828,BEP,4.238675107
Koratagere,13.522,77.2373,Karnataka,Bellary Airport,15.1628,76.8828,BEP,186.4024235
Shirali,14.0297,74.528,Karnataka,Bellary Airport,15.1628,76.8828,BEP,282.9817327
Vittal,12.766,75.122,Karnataka,Bellary Airport,15.1628,76.8828,BEP,327.2985673
Kambla,12.9607,74.9332,Karnataka,Bellary Airport,15.1628,76.8828,BEP,322.7577006
Turuvekere,13.1637,76.6664,Karnataka,Bellary Airport,15.1628,76.8828,BEP,223.5106745
Shirva,13.2465,74.8444,Karnataka,Bellary Airport,15.1628,76.8828,BEP,306.0715133
Eksambe,16.42,74.58,Karnataka,Bellary Airport,15.1628,76.8828,BEP,283.2836852
Fraserpet,12.4587,75.9605,Karnataka,Bellary Airport,15.1628,76.8828,BEP,316.7424815
Martahalli,11.9919,77.4972,Karnataka,Bellary Airport,15.1628,76.8828,BEP,358.7856107
Kurugodu,15.346,76.836,Karnataka,Bellary Airport,15.1628,76.8828,BEP,20.98047016
Kembhavi,16.65,76.5333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,169.539673
Chadchan,17.3126,75.6581,Karnataka,Bellary Airport,15.1628,76.8828,BEP,272.4626888
Mulki,13.1,74.8,Karnataka,Bellary Airport,15.1628,76.8828,BEP,321.0062476
Mavalli,14.1,74.4833,Karnataka,Bellary Airport,15.1628,76.8828,BEP,283.9182291
Nayakanhatti,14.4644,76.5451,Karnataka,Bellary Airport,15.1628,76.8828,BEP,85.7245367
Nidgundi,16.3583,75.931,Karnataka,Bellary Airport,15.1628,76.8828,BEP,167.4681542
Hosakote,14.2817,77.1742,Karnataka,Bellary Airport,15.1628,76.8828,BEP,102.8637335
Piriyapatna,12.3365,76.0792,Karnataka,Bellary Airport,15.1628,76.8828,BEP,326.0328824
Tawargeri,15.7668,76.4037,Karnataka,Bellary Airport,15.1628,76.8828,BEP,84.53960711
Ujre,12.9961,75.3248,Karnataka,Bellary Airport,15.1628,76.8828,BEP,293.7308712
Pudu,12.8667,74.9673,Karnataka,Bellary Airport,15.1628,76.8828,BEP,328.4575305
Hatti,16.1984,76.6604,Karnataka,Bellary Airport,15.1628,76.8828,BEP,117.5890674
Kittur,15.6,74.9,Karnataka,Bellary Airport,15.1628,76.8828,BEP,218.0667212
Jawalgeri,15.8656,76.8156,Karnataka,Bellary Airport,15.1628,76.8828,BEP,78.47877133
Heggadadevankote,12.0881,76.3296,Karnataka,Bellary Airport,15.1628,76.8828,BEP,347.0768527
Saligrama,12.5602,76.2611,Karnataka,Bellary Airport,15.1628,76.8828,BEP,297.0752836
Kukkundur,13.2404,74.9541,Karnataka,Bellary Airport,15.1628,76.8828,BEP,298.1848755
Bilgi,16.3472,75.6181,Karnataka,Bellary Airport,15.1628,76.8828,BEP,188.8441542
Shedbal,16.6892,74.7543,Karnataka,Bellary Airport,15.1628,76.8828,BEP,283.905472
Hebli,15.4858,75.1283,Karnataka,Bellary Airport,15.1628,76.8828,BEP,191.5515354
Bhoj,16.5333,74.45,Karnataka,Bellary Airport,15.1628,76.8828,BEP,301.562155
Satyamangala,13.0193,76.1243,Karnataka,Bellary Airport,15.1628,76.8828,BEP,251.9917731
Udiyavara,13.3097,74.7366,Karnataka,Bellary Airport,15.1628,76.8828,BEP,309.7752914
Hombal,15.5164,75.5556,Karnataka,Bellary Airport,15.1628,76.8828,BEP,147.6512957
Hullahalli,12.1,76.55,Karnataka,Bellary Airport,15.1628,76.8828,BEP,342.4608547
Galatge,16.42,74.58,Karnataka,Bellary Airport,15.1628,76.8828,BEP,283.2836852
Yelur,15.7817,74.5178,Karnataka,Bellary Airport,15.1628,76.8828,BEP,262.6200535
Harohalli,12.6807,77.4743,Karnataka,Bellary Airport,15.1628,76.8828,BEP,283.2826553
Lakkundi,15.3897,75.7183,Karnataka,Bellary Airport,15.1628,76.8828,BEP,127.4336387
Sindhnur,15.77,76.7556,Karnataka,Bellary Airport,15.1628,76.8828,BEP,68.87992897
Hanamsagar,15.8722,76.0431,Karnataka,Bellary Airport,15.1628,76.8828,BEP,119.6504405
Koteshwar,13.607,74.75,Karnataka,Bellary Airport,15.1628,76.8828,BEP,287.5684832
Talya,14.042,76.184,Karnataka,Bellary Airport,15.1628,76.8828,BEP,145.553214
Nadisal,13.1326,74.7777,Karnataka,Bellary Airport,15.1628,76.8828,BEP,320.1152311
Chik Banavar,13.0846,77.5014,Karnataka,Bellary Airport,15.1628,76.8828,BEP,240.5192432
Kamatgi,16.119,75.8482,Karnataka,Bellary Airport,15.1628,76.8828,BEP,153.5488827
Hindalgi,16.1364,74.6547,Karnataka,Bellary Airport,15.1628,76.8828,BEP,261.9791424
Mangoli,16.65,75.81,Karnataka,Bellary Airport,15.1628,76.8828,BEP,201.2640466
Huliyar,13.5828,76.5361,Karnataka,Bellary Airport,15.1628,76.8828,BEP,179.6128781
Mannur,17.2994,76.0984,Karnataka,Bellary Airport,15.1628,76.8828,BEP,251.9047245
Siddapur,14.347,74.894,Karnataka,Bellary Airport,15.1628,76.8828,BEP,232.2935257
Doranahalli,16.7324,76.9162,Karnataka,Bellary Airport,15.1628,76.8828,BEP,174.5680819
Byahatti,15.4468,75.2054,Karnataka,Bellary Airport,15.1628,76.8828,BEP,182.6535034
Rajasur,17.86,76.95,Karnataka,Bellary Airport,15.1628,76.8828,BEP,300.0004903
Perdur,13.3844,74.9029,Karnataka,Bellary Airport,15.1628,76.8828,BEP,290.898458
Hunasagi,16.4575,76.5239,Karnataka,Bellary Airport,15.1628,76.8828,BEP,148.9966189
Sagar,16.6249,76.8015,Karnataka,Bellary Airport,15.1628,76.8828,BEP,162.8104094
Turuvanur,14.22,76.4,Karnataka,Bellary Airport,15.1628,76.8828,BEP,116.9910707
Kudachi,16.48,74.78,Karnataka,Bellary Airport,15.1628,76.8828,BEP,268.4349024
Kaladgi,16.204,75.5,Karnataka,Bellary Airport,15.1628,76.8828,BEP,187.9306042
Ajjampur,13.7279,76.0068,Karnataka,Bellary Airport,15.1628,76.8828,BEP,185.3494809
Amingarh,16.0572,75.9489,Karnataka,Bellary Airport,15.1628,76.8828,BEP,141.0443849
Nalatvad,16.34,76.14,Karnataka,Bellary Airport,15.1628,76.8828,BEP,153.1452814
Kurtkoti,15.3681,75.5239,Karnataka,Bellary Airport,15.1628,76.8828,BEP,147.5476731
Borgaon,16.42,74.58,Karnataka,Bellary Airport,15.1628,76.8828,BEP,283.2836852
Nagnur,16.14,74.81,Karnataka,Bellary Airport,15.1628,76.8828,BEP,247.1069368
Sigli,15.0631,75.4667,Karnataka,Bellary Airport,15.1628,76.8828,BEP,152.4204896
Dambal,15.296,75.7737,Karnataka,Bellary Airport,15.1628,76.8828,BEP,119.9133587
Kagvad,16.48,74.78,Karnataka,Bellary Airport,15.1628,76.8828,BEP,268.4349024
Guttal,14.8333,75.6333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,139.1161138
Marathalli,12.15,77.1,Karnataka,Bellary Airport,15.1628,76.8828,BEP,335.8288897
Hulkoti,15.4333,75.5333,Karnataka,Bellary Airport,15.1628,76.8828,BEP,147.832302
Bajala,12.8537,74.8853,Karnataka,Bellary Airport,15.1628,76.8828,BEP,335.2030714
Sargur,11.9997,76.3961,Karnataka,Bellary Airport,15.1628,76.8828,BEP,355.6317229
Kanabur,13.3523,75.4517,Karnataka,Bellary Airport,15.1628,76.8828,BEP,253.6009251
Kallur,16.1405,77.2081,Karnataka,Bellary Airport,15.1628,76.8828,BEP,114.158381
Tirumakudal Narsipur,12.2121,76.9018,Karnataka,Bellary Airport,15.1628,76.8828,BEP,328.1092895
Kavital,16.1082,76.7962,Karnataka,Bellary Airport,15.1628,76.8828,BEP,105.5318802
Jalhalli,13.0333,77.55,Karnataka,Bellary Airport,15.1628,76.8828,BEP,247.4794519
