City ,State,latitude,longitude,Airport_Name,lat,lng,iata_code
Chandragiri,Andhra Pradesh,13.5833,79.3167,Tirupati Airport,13.63249969,79.54329681,TIR
Gopavaram,Andhra Pradesh,14.7853,78.5728,Tirupati Airport,13.63249969,79.54329681,TIR
Chodavaram,Andhra Pradesh,17.8333,82.95,Tirupati Airport,13.63249969,79.54329681,TIR
Erragondapalem,Andhra Pradesh,16.0397,79.3043,Tirupati Airport,13.63249969,79.54329681,TIR
Marjampad,Andhra Pradesh,16.592,79.908,Tirupati Airport,13.63249969,79.54329681,TIR
Kothanuru,Andhra Pradesh,16.0022,81.0417,Tirupati Airport,13.63249969,79.54329681,TIR
Karlapalem,Andhra Pradesh,15.9333,80.55,Tirupati Airport,13.63249969,79.54329681,TIR
Ellamanda,Andhra Pradesh,16.1847,80.0546,Tirupati Airport,13.63249969,79.54329681,TIR
Kanekallu,Andhra Pradesh,14.8864,77.0317,Tirupati Airport,13.63249969,79.54329681,TIR
Namburu,Andhra Pradesh,16.36,80.52,Tirupati Airport,13.63249969,79.54329681,TIR
Akanavaritota,Andhra Pradesh,16.4141,81.6367,Tirupati Airport,13.63249969,79.54329681,TIR
Yandrapalle,Andhra Pradesh,16.0472,79.3073,Tirupati Airport,13.63249969,79.54329681,TIR
Peruru,Andhra Pradesh,14.3503,77.3497,Tirupati Airport,13.63249969,79.54329681,TIR
Chinna Ganjam,Andhra Pradesh,15.7,80.25,Tirupati Airport,13.63249969,79.54329681,TIR
Narapala,Andhra Pradesh,14.7206,77.8106,Tirupati Airport,13.63249969,79.54329681,TIR
Varidhanam,Andhra Pradesh,16.5576,81.8303,Tirupati Airport,13.63249969,79.54329681,TIR
Somandepalle,Andhra Pradesh,14.0078,77.6086,Tirupati Airport,13.63249969,79.54329681,TIR
Gatada,Andhra Pradesh,18.4144,83.5041,Tirupati Airport,13.63249969,79.54329681,TIR
Jaggampeta,Andhra Pradesh,17.1833,82.05,Tirupati Airport,13.63249969,79.54329681,TIR
Kottakota,Andhra Pradesh,17.7513,82.7004,Tirupati Airport,13.63249969,79.54329681,TIR
Sompeta,Andhra Pradesh,18.93,84.6,Tirupati Airport,13.63249969,79.54329681,TIR
Tadikonda,Andhra Pradesh,16.4167,80.4542,Tirupati Airport,13.63249969,79.54329681,TIR
Sirvel,Andhra Pradesh,15.321,78.5344,Tirupati Airport,13.63249969,79.54329681,TIR
Asakapalle,Andhra Pradesh,17.7364,83.3,Tirupati Airport,13.63249969,79.54329681,TIR
Tummalapenta,Andhra Pradesh,14.8997,80.0687,Tirupati Airport,13.63249969,79.54329681,TIR
Kottapalle,Andhra Pradesh,17.2918,81.8939,Tirupati Airport,13.63249969,79.54329681,TIR
Kotta Kalidindi,Andhra Pradesh,16.5032,81.2877,Tirupati Airport,13.63249969,79.54329681,TIR
Lakshmaneswaram,Andhra Pradesh,16.4082,81.6867,Tirupati Airport,13.63249969,79.54329681,TIR
Veldurti,Andhra Pradesh,15.5667,77.9167,Tirupati Airport,13.63249969,79.54329681,TIR
Vissannapeta,Andhra Pradesh,16.9398,80.7828,Tirupati Airport,13.63249969,79.54329681,TIR
Pulla,Andhra Pradesh,16.806,81.3241,Tirupati Airport,13.63249969,79.54329681,TIR
Inkollu,Andhra Pradesh,15.83,80.2,Tirupati Airport,13.63249969,79.54329681,TIR
Vayalpad,Andhra Pradesh,13.65,78.6333,Tirupati Airport,13.63249969,79.54329681,TIR
Gunjapalle,Andhra Pradesh,14.3845,77.9495,Tirupati Airport,13.63249969,79.54329681,TIR
Yerrapalem,Andhra Pradesh,16.15,80.03,Tirupati Airport,13.63249969,79.54329681,TIR
Padugupadu,Andhra Pradesh,14.4885,79.9923,Tirupati Airport,13.63249969,79.54329681,TIR
Tadigadapa,Andhra Pradesh,16.4713,80.697,Tirupati Airport,13.63249969,79.54329681,TIR
Gudipallipadu,Andhra Pradesh,14.4588,80.0482,Tirupati Airport,13.63249969,79.54329681,TIR
Challapalle,Andhra Pradesh,16.1167,80.9333,Tirupati Airport,13.63249969,79.54329681,TIR
Pernamitta,Andhra Pradesh,15.5333,80,Tirupati Airport,13.63249969,79.54329681,TIR
Srikurmam,Andhra Pradesh,18.2708,84.0044,Tirupati Airport,13.63249969,79.54329681,TIR
Perupalem,Andhra Pradesh,16.3705,81.5813,Tirupati Airport,13.63249969,79.54329681,TIR
Kottapeta,Andhra Pradesh,15.7913,80.377,Tirupati Airport,13.63249969,79.54329681,TIR
Kamavarapukota,Andhra Pradesh,17.0031,81.1219,Tirupati Airport,13.63249969,79.54329681,TIR
Tsundupalle,Andhra Pradesh,13.9809,78.9152,Tirupati Airport,13.63249969,79.54329681,TIR
Balighattam,Andhra Pradesh,17.651,82.6059,Tirupati Airport,13.63249969,79.54329681,TIR
Gonegandla,Andhra Pradesh,15.7167,77.6,Tirupati Airport,13.63249969,79.54329681,TIR
Podalakur,Andhra Pradesh,14.3667,79.7333,Tirupati Airport,13.63249969,79.54329681,TIR
Kakkalapalle,Andhra Pradesh,14.6415,77.5668,Tirupati Airport,13.63249969,79.54329681,TIR
Paragaticherla,Andhra Pradesh,16.2496,79.9679,Tirupati Airport,13.63249969,79.54329681,TIR
Rentachintala,Andhra Pradesh,16.5525,79.5533,Tirupati Airport,13.63249969,79.54329681,TIR
Gokavaram,Andhra Pradesh,17.2667,81.85,Tirupati Airport,13.63249969,79.54329681,TIR
Phirangipuram,Andhra Pradesh,16.2889,80.2628,Tirupati Airport,13.63249969,79.54329681,TIR
Nunna,Andhra Pradesh,16.5788,80.6841,Tirupati Airport,13.63249969,79.54329681,TIR
Galivedu,Andhra Pradesh,14.0333,78.5,Tirupati Airport,13.63249969,79.54329681,TIR
Kota,Andhra Pradesh,14.0333,80.05,Tirupati Airport,13.63249969,79.54329681,TIR
Tadikalapudi,Andhra Pradesh,16.5356,81.1033,Tirupati Airport,13.63249969,79.54329681,TIR
Porumamilla,Andhra Pradesh,15.0167,78.9833,Tirupati Airport,13.63249969,79.54329681,TIR
Agiripalle,Andhra Pradesh,16.6833,80.65,Tirupati Airport,13.63249969,79.54329681,TIR
Chennur,Andhra Pradesh,14.5667,78.8,Tirupati Airport,13.63249969,79.54329681,TIR
Anantapalle,Andhra Pradesh,16.9767,81.4442,Tirupati Airport,13.63249969,79.54329681,TIR
Kolluru,Andhra Pradesh,16.1847,80.7961,Tirupati Airport,13.63249969,79.54329681,TIR
Vontimitta,Andhra Pradesh,14.3833,79.0333,Tirupati Airport,13.63249969,79.54329681,TIR
Penugonda,Andhra Pradesh,16.6547,81.7445,Tirupati Airport,13.63249969,79.54329681,TIR
Patapatnam,Andhra Pradesh,18.75,84.0833,Tirupati Airport,13.63249969,79.54329681,TIR
Udayagiri,Andhra Pradesh,14.8667,79.3167,Tirupati Airport,13.63249969,79.54329681,TIR
Kasimkota,Andhra Pradesh,17.6736,82.9634,Tirupati Airport,13.63249969,79.54329681,TIR
Dubacherla,Andhra Pradesh,16.9116,81.3569,Tirupati Airport,13.63249969,79.54329681,TIR
Narendrapatnam,Andhra Pradesh,17.0964,81.8812,Tirupati Airport,13.63249969,79.54329681,TIR
Kolakaluru,Andhra Pradesh,16.3052,80.6182,Tirupati Airport,13.63249969,79.54329681,TIR
Antarvedi,Andhra Pradesh,16.3333,81.7333,Tirupati Airport,13.63249969,79.54329681,TIR
Ernagudem,Andhra Pradesh,16.9989,81.5061,Tirupati Airport,13.63249969,79.54329681,TIR
Vatluru,Andhra Pradesh,16.7009,81.0525,Tirupati Airport,13.63249969,79.54329681,TIR
Vemuladivi,Andhra Pradesh,16.3408,81.6958,Tirupati Airport,13.63249969,79.54329681,TIR
Chilamatturu,Andhra Pradesh,13.8394,77.7039,Tirupati Airport,13.63249969,79.54329681,TIR
Kambaduru,Andhra Pradesh,14.3575,77.2186,Tirupati Airport,13.63249969,79.54329681,TIR
Vipparla,Andhra Pradesh,16.3023,79.9373,Tirupati Airport,13.63249969,79.54329681,TIR
Bugganipalle,Andhra Pradesh,15.4741,78.175,Tirupati Airport,13.63249969,79.54329681,TIR
Maddikera,Andhra Pradesh,15.25,77.417,Tirupati Airport,13.63249969,79.54329681,TIR
Undi,Andhra Pradesh,16.6,81.4667,Tirupati Airport,13.63249969,79.54329681,TIR
Bhanumukkala,Andhra Pradesh,15.3119,78.2277,Tirupati Airport,13.63249969,79.54329681,TIR
Peddaboddepalle,Andhra Pradesh,17.6606,82.6296,Tirupati Airport,13.63249969,79.54329681,TIR
Mulakaledu,Andhra Pradesh,14.3648,76.9267,Tirupati Airport,13.63249969,79.54329681,TIR
Billapadu,Andhra Pradesh,16.6364,80.9661,Tirupati Airport,13.63249969,79.54329681,TIR
Pyapali,Andhra Pradesh,15.2669,77.7611,Tirupati Airport,13.63249969,79.54329681,TIR
Tondangi,Andhra Pradesh,17.25,82.4667,Tirupati Airport,13.63249969,79.54329681,TIR
Cumbum,Andhra Pradesh,15.5667,79.1167,Tirupati Airport,13.63249969,79.54329681,TIR
Gurramkonda,Andhra Pradesh,13.7833,78.5833,Tirupati Airport,13.63249969,79.54329681,TIR
Putaparti,Andhra Pradesh,14.166,77.811,Tirupati Airport,13.63249969,79.54329681,TIR
Peddapalle,Andhra Pradesh,14.4046,78.9456,Tirupati Airport,13.63249969,79.54329681,TIR
Damalcheruvu,Andhra Pradesh,13.4833,79.05,Tirupati Airport,13.63249969,79.54329681,TIR
Chipurupalle,Andhra Pradesh,18.3,83.5667,Tirupati Airport,13.63249969,79.54329681,TIR
Devarapalle,Andhra Pradesh,17.03,81.37,Tirupati Airport,13.63249969,79.54329681,TIR
Kankipadu,Andhra Pradesh,16.45,80.7833,Tirupati Airport,13.63249969,79.54329681,TIR
Vemuluru,Andhra Pradesh,16.9337,81.8057,Tirupati Airport,13.63249969,79.54329681,TIR
Holalagondi,Andhra Pradesh,15.4873,77.0464,Tirupati Airport,13.63249969,79.54329681,TIR
Paniem,Andhra Pradesh,15.5167,78.35,Tirupati Airport,13.63249969,79.54329681,TIR
Kottacheruvu,Andhra Pradesh,14.1886,77.7658,Tirupati Airport,13.63249969,79.54329681,TIR
Relangi,Andhra Pradesh,16.705,81.647,Tirupati Airport,13.63249969,79.54329681,TIR
Gundlapelle,Andhra Pradesh,16.4102,79.8813,Tirupati Airport,13.63249969,79.54329681,TIR
Nagireddipalli,Andhra Pradesh,14.2701,79.1013,Tirupati Airport,13.63249969,79.54329681,TIR
Gavinivaripalem,Andhra Pradesh,15.8378,80.4315,Tirupati Airport,13.63249969,79.54329681,TIR
Pakala,Andhra Pradesh,15.2694,80.072,Tirupati Airport,13.63249969,79.54329681,TIR
Alur,Andhra Pradesh,15.3942,77.2264,Tirupati Airport,13.63249969,79.54329681,TIR
Mutyalapalle,Andhra Pradesh,16.4019,81.5703,Tirupati Airport,13.63249969,79.54329681,TIR
Karempudi,Andhra Pradesh,16.4333,79.7167,Tirupati Airport,13.63249969,79.54329681,TIR
Penuganchiprolu,Andhra Pradesh,16.9033,80.2356,Tirupati Airport,13.63249969,79.54329681,TIR
Muttukuru,Andhra Pradesh,14.2667,80.1,Tirupati Airport,13.63249969,79.54329681,TIR
Kottavalasa,Andhra Pradesh,17.9,83.2,Tirupati Airport,13.63249969,79.54329681,TIR
Viraghattam,Andhra Pradesh,18.6833,83.6,Tirupati Airport,13.63249969,79.54329681,TIR
Anantarazupeta,Andhra Pradesh,14.0014,79.3319,Tirupati Airport,13.63249969,79.54329681,TIR
Unguturu,Andhra Pradesh,16.823,81.4238,Tirupati Airport,13.63249969,79.54329681,TIR
Bikkavolu,Andhra Pradesh,16.95,82.05,Tirupati Airport,13.63249969,79.54329681,TIR
Chebrolu,Andhra Pradesh,16.8206,81.4048,Tirupati Airport,13.63249969,79.54329681,TIR
Nallagunta,Andhra Pradesh,16.5763,80.6854,Tirupati Airport,13.63249969,79.54329681,TIR
Katravulapalle,Andhra Pradesh,17.1277,82.0831,Tirupati Airport,13.63249969,79.54329681,TIR
Antarvedipalem,Andhra Pradesh,16.3319,81.732,Tirupati Airport,13.63249969,79.54329681,TIR
Uttukkottai,Andhra Pradesh,13.3354,79.898,Tirupati Airport,13.63249969,79.54329681,TIR
Brahmanandapuram,Andhra Pradesh,16.9583,82.0056,Tirupati Airport,13.63249969,79.54329681,TIR
Kubadupuram,Andhra Pradesh,16.468,79.9539,Tirupati Airport,13.63249969,79.54329681,TIR
Polukallu,Andhra Pradesh,15.8284,77.7431,Tirupati Airport,13.63249969,79.54329681,TIR
Linganaboyinacherla,Andhra Pradesh,16.3961,81.6598,Tirupati Airport,13.63249969,79.54329681,TIR
Polavaram,Andhra Pradesh,17.2479,81.6432,Tirupati Airport,13.63249969,79.54329681,TIR
Iskapalli,Andhra Pradesh,14.7363,80.0981,Tirupati Airport,13.63249969,79.54329681,TIR
Arugollu,Andhra Pradesh,16.8253,81.5775,Tirupati Airport,13.63249969,79.54329681,TIR
Kodigenahalli,Andhra Pradesh,13.8608,77.4792,Tirupati Airport,13.63249969,79.54329681,TIR
Palkur,Andhra Pradesh,15.4144,78.2507,Tirupati Airport,13.63249969,79.54329681,TIR
Bodagudipadu,Andhra Pradesh,14.7385,79.8602,Tirupati Airport,13.63249969,79.54329681,TIR
Tummalapenta,Andhra Pradesh,15.0278,78.0234,Tirupati Airport,13.63249969,79.54329681,TIR
Vempalle,Andhra Pradesh,13.5382,78.4604,Tirupati Airport,13.63249969,79.54329681,TIR
Bhimadolu,Andhra Pradesh,16.8144,81.2617,Tirupati Airport,13.63249969,79.54329681,TIR
Rayapalle,Andhra Pradesh,16.2828,81.2504,Tirupati Airport,13.63249969,79.54329681,TIR
Razole,Andhra Pradesh,16.4743,81.8402,Tirupati Airport,13.63249969,79.54329681,TIR
Duvva,Andhra Pradesh,16.7792,81.6242,Tirupati Airport,13.63249969,79.54329681,TIR
Janapadu,Andhra Pradesh,16.4617,79.8699,Tirupati Airport,13.63249969,79.54329681,TIR
Gudikallu,Andhra Pradesh,15.7441,77.476,Tirupati Airport,13.63249969,79.54329681,TIR
Nallajerla,Andhra Pradesh,16.95,81.4,Tirupati Airport,13.63249969,79.54329681,TIR
Chinna Mushidivada,Andhra Pradesh,17.8057,83.2033,Tirupati Airport,13.63249969,79.54329681,TIR
Amaravati,Andhra Pradesh,16.573,80.358,Tirupati Airport,13.63249969,79.54329681,TIR
Chimalapadu,Andhra Pradesh,16.8902,80.6505,Tirupati Airport,13.63249969,79.54329681,TIR
Paruchuru,Andhra Pradesh,15.967,80.275,Tirupati Airport,13.63249969,79.54329681,TIR
Mangalapur,Andhra Pradesh,13.6245,79.5803,Tirupati Airport,13.63249969,79.54329681,TIR
Vemulapudi,Andhra Pradesh,17.6087,82.6138,Tirupati Airport,13.63249969,79.54329681,TIR
Undrajavaram,Andhra Pradesh,16.7866,81.6997,Tirupati Airport,13.63249969,79.54329681,TIR
Aginiparru,Andhra Pradesh,16.6817,80.7839,Tirupati Airport,13.63249969,79.54329681,TIR
Doddipatla,Andhra Pradesh,16.5167,81.8436,Tirupati Airport,13.63249969,79.54329681,TIR
Kathevaram,Andhra Pradesh,16.261,80.636,Tirupati Airport,13.63249969,79.54329681,TIR
Bondada,Andhra Pradesh,16.5295,81.4549,Tirupati Airport,13.63249969,79.54329681,TIR
Hissaramuruvani,Andhra Pradesh,15.771,77.4194,Tirupati Airport,13.63249969,79.54329681,TIR
Penamaluru,Andhra Pradesh,16.4681,80.7194,Tirupati Airport,13.63249969,79.54329681,TIR
Rajupalem,Andhra Pradesh,15.1385,79.996,Tirupati Airport,13.63249969,79.54329681,TIR
Medapadu,Andhra Pradesh,17.0044,82.1001,Tirupati Airport,13.63249969,79.54329681,TIR
Gurlapeta,Andhra Pradesh,18.1167,83.4167,Tirupati Airport,13.63249969,79.54329681,TIR
Peddavadlapudi,Andhra Pradesh,16.4098,80.6114,Tirupati Airport,13.63249969,79.54329681,TIR
Kalikiri,Andhra Pradesh,13.6333,78.8,Tirupati Airport,13.63249969,79.54329681,TIR
Pandireddigudem,Andhra Pradesh,16.8,81.3167,Tirupati Airport,13.63249969,79.54329681,TIR
Peddakurapadu,Andhra Pradesh,16.4833,80.2667,Tirupati Airport,13.63249969,79.54329681,TIR
Dammennu,Andhra Pradesh,16.8255,81.7079,Tirupati Airport,13.63249969,79.54329681,TIR
Kollipara,Andhra Pradesh,16.2877,80.7519,Tirupati Airport,13.63249969,79.54329681,TIR
Lingamparti,Andhra Pradesh,17.2827,82.1231,Tirupati Airport,13.63249969,79.54329681,TIR
Uppada,Andhra Pradesh,17.0833,82.3333,Tirupati Airport,13.63249969,79.54329681,TIR
Mulakaluru,Andhra Pradesh,16.2776,80.0672,Tirupati Airport,13.63249969,79.54329681,TIR
Lakkavaram,Andhra Pradesh,17.0628,81.2919,Tirupati Airport,13.63249969,79.54329681,TIR
Kachavaram,Andhra Pradesh,16.5361,79.7187,Tirupati Airport,13.63249969,79.54329681,TIR
Atmakuru,Andhra Pradesh,14.6452,77.3554,Tirupati Airport,13.63249969,79.54329681,TIR
Pentapadu Kasba,Andhra Pradesh,16.7804,81.5254,Tirupati Airport,13.63249969,79.54329681,TIR
Ganapavaram,Andhra Pradesh,15.9232,80.5856,Tirupati Airport,13.63249969,79.54329681,TIR
Venkatagirikota,Andhra Pradesh,13.0012,78.4795,Tirupati Airport,13.63249969,79.54329681,TIR
Nandyalampeta,Andhra Pradesh,14.7218,78.8083,Tirupati Airport,13.63249969,79.54329681,TIR
Chodavaram,Andhra Pradesh,17.438,81.7781,Tirupati Airport,13.63249969,79.54329681,TIR
Chinna Gollapalem,Andhra Pradesh,16.3701,81.5322,Tirupati Airport,13.63249969,79.54329681,TIR
Jami,Andhra Pradesh,18.05,83.2667,Tirupati Airport,13.63249969,79.54329681,TIR
Duvvuru,Andhra Pradesh,14.8333,78.65,Tirupati Airport,13.63249969,79.54329681,TIR
Obalapuram,Andhra Pradesh,14.8,78.783,Tirupati Airport,13.63249969,79.54329681,TIR
Madugula,Andhra Pradesh,17.9167,82.8,Tirupati Airport,13.63249969,79.54329681,TIR
Battulapalle,Andhra Pradesh,14.5167,77.7833,Tirupati Airport,13.63249969,79.54329681,TIR
Kotturu,Andhra Pradesh,17.2958,82.4752,Tirupati Airport,13.63249969,79.54329681,TIR
Ponduru,Andhra Pradesh,18.3508,83.7567,Tirupati Airport,13.63249969,79.54329681,TIR
Parigi,Andhra Pradesh,13.9069,77.4572,Tirupati Airport,13.63249969,79.54329681,TIR
Belagal,Andhra Pradesh,15.8183,77.6702,Tirupati Airport,13.63249969,79.54329681,TIR
Karedu,Andhra Pradesh,15.1833,80.0667,Tirupati Airport,13.63249969,79.54329681,TIR
Coringa,Andhra Pradesh,16.8,82.2333,Tirupati Airport,13.63249969,79.54329681,TIR
Zuvvaladinne,Andhra Pradesh,14.808,80.0705,Tirupati Airport,13.63249969,79.54329681,TIR
Zaladanki,Andhra Pradesh,14.8843,79.9125,Tirupati Airport,13.63249969,79.54329681,TIR
Guruvarajukuppam,Andhra Pradesh,13.1125,79.5472,Tirupati Airport,13.63249969,79.54329681,TIR
Kolattur,Andhra Pradesh,13.3295,79.4797,Tirupati Airport,13.63249969,79.54329681,TIR
Buttayagudem,Andhra Pradesh,17.2089,81.3014,Tirupati Airport,13.63249969,79.54329681,TIR
Melavayi,Andhra Pradesh,13.9397,77.2256,Tirupati Airport,13.63249969,79.54329681,TIR
Yenkuvarigudem,Andhra Pradesh,17.2055,81.1598,Tirupati Airport,13.63249969,79.54329681,TIR
Chamarru,Andhra Pradesh,16.65,80.1333,Tirupati Airport,13.63249969,79.54329681,TIR
Sabbavaram,Andhra Pradesh,17.79,83.123,Tirupati Airport,13.63249969,79.54329681,TIR
Bukkapatnam,Andhra Pradesh,14.2,77.8,Tirupati Airport,13.63249969,79.54329681,TIR
Pulakurti,Andhra Pradesh,15.7502,77.7091,Tirupati Airport,13.63249969,79.54329681,TIR
Anndevarapeta,Andhra Pradesh,17.0937,81.5799,Tirupati Airport,13.63249969,79.54329681,TIR
Papampeta,Andhra Pradesh,14.6855,77.578,Tirupati Airport,13.63249969,79.54329681,TIR
Pittalavanipalem,Andhra Pradesh,15.9686,80.6054,Tirupati Airport,13.63249969,79.54329681,TIR
Karvetnagar,Andhra Pradesh,13.4167,79.45,Tirupati Airport,13.63249969,79.54329681,TIR
Velivennu,Andhra Pradesh,16.5034,81.4116,Tirupati Airport,13.63249969,79.54329681,TIR
Pinneli,Andhra Pradesh,16.5689,79.8334,Tirupati Airport,13.63249969,79.54329681,TIR
Ramachandrapuram,Andhra Pradesh,16.5689,81.6645,Tirupati Airport,13.63249969,79.54329681,TIR
Doranala,Andhra Pradesh,15.9,79.1,Tirupati Airport,13.63249969,79.54329681,TIR
Kaviti,Andhra Pradesh,19.0167,84.6833,Tirupati Airport,13.63249969,79.54329681,TIR
Pata Putrela,Andhra Pradesh,17.0173,80.7137,Tirupati Airport,13.63249969,79.54329681,TIR
Tetagunta,Andhra Pradesh,17.314,82.443,Tirupati Airport,13.63249969,79.54329681,TIR
Mandasa,Andhra Pradesh,18.8683,84.463,Tirupati Airport,13.63249969,79.54329681,TIR
Tanakallu,Andhra Pradesh,13.92,78.18,Tirupati Airport,13.63249969,79.54329681,TIR
Kirikera,Andhra Pradesh,13.769,77.4841,Tirupati Airport,13.63249969,79.54329681,TIR
Chinna Orampadu,Andhra Pradesh,14.0613,79.2671,Tirupati Airport,13.63249969,79.54329681,TIR
Enamadala,Andhra Pradesh,16.2281,80.3306,Tirupati Airport,13.63249969,79.54329681,TIR
Gundugolanu,Andhra Pradesh,16.7833,81.2333,Tirupati Airport,13.63249969,79.54329681,TIR
Prattipadu,Andhra Pradesh,17.2333,82.2,Tirupati Airport,13.63249969,79.54329681,TIR
Pedda Vegi,Andhra Pradesh,16.7708,81.1039,Tirupati Airport,13.63249969,79.54329681,TIR
Denduluru,Andhra Pradesh,16.4527,81.0951,Tirupati Airport,13.63249969,79.54329681,TIR
Kalipatnam,Andhra Pradesh,16.3904,81.5295,Tirupati Airport,13.63249969,79.54329681,TIR
Allur,Andhra Pradesh,14.68,80.06,Tirupati Airport,13.63249969,79.54329681,TIR
Owk,Andhra Pradesh,15.2167,78.1167,Tirupati Airport,13.63249969,79.54329681,TIR
Kornepadu,Andhra Pradesh,16.2444,80.3857,Tirupati Airport,13.63249969,79.54329681,TIR
Sher Muhammadpuram,Andhra Pradesh,18.2997,83.8331,Tirupati Airport,13.63249969,79.54329681,TIR
Murukondapadu,Andhra Pradesh,15.9174,80.4131,Tirupati Airport,13.63249969,79.54329681,TIR
Ganapavaram,Andhra Pradesh,16.7,81.4667,Tirupati Airport,13.63249969,79.54329681,TIR
Chintapalle,Andhra Pradesh,16.8936,80.1387,Tirupati Airport,13.63249969,79.54329681,TIR
Nandimandalam,Andhra Pradesh,14.4052,78.5246,Tirupati Airport,13.63249969,79.54329681,TIR
Kautalam,Andhra Pradesh,15.7711,77.1239,Tirupati Airport,13.63249969,79.54329681,TIR
Karanchedu,Andhra Pradesh,15.8823,80.317,Tirupati Airport,13.63249969,79.54329681,TIR
Bayyanagudem,Andhra Pradesh,17.125,81.3628,Tirupati Airport,13.63249969,79.54329681,TIR
Narasapuram,Andhra Pradesh,17.1016,81.0765,Tirupati Airport,13.63249969,79.54329681,TIR
Nandavaram,Andhra Pradesh,16.017,77.531,Tirupati Airport,13.63249969,79.54329681,TIR
Kunkalagunta,Andhra Pradesh,16.2969,79.8866,Tirupati Airport,13.63249969,79.54329681,TIR
Chebrolu,Andhra Pradesh,16.1967,80.525,Tirupati Airport,13.63249969,79.54329681,TIR
Rayavaram,Andhra Pradesh,17.3608,81.753,Tirupati Airport,13.63249969,79.54329681,TIR
Tummalacheruvu,Andhra Pradesh,16.5246,79.7988,Tirupati Airport,13.63249969,79.54329681,TIR
Kurabalakota,Andhra Pradesh,13.65,78.4833,Tirupati Airport,13.63249969,79.54329681,TIR
Gopalapuram,Andhra Pradesh,17.1007,81.5406,Tirupati Airport,13.63249969,79.54329681,TIR
Jidigunta,Andhra Pradesh,16.9098,81.8553,Tirupati Airport,13.63249969,79.54329681,TIR
Krosuru,Andhra Pradesh,16.55,80.1331,Tirupati Airport,13.63249969,79.54329681,TIR
Chennur,Andhra Pradesh,14.1473,79.8477,Tirupati Airport,13.63249969,79.54329681,TIR
Sunkarevu,Andhra Pradesh,16.39,81.85,Tirupati Airport,13.63249969,79.54329681,TIR
Kundurpi,Andhra Pradesh,14.2833,77.0333,Tirupati Airport,13.63249969,79.54329681,TIR
Satyavedu,Andhra Pradesh,13.437,79.956,Tirupati Airport,13.63249969,79.54329681,TIR
Rupenaguntla,Andhra Pradesh,16.3043,79.9991,Tirupati Airport,13.63249969,79.54329681,TIR
Kalakada,Andhra Pradesh,13.8167,78.8,Tirupati Airport,13.63249969,79.54329681,TIR
Pallipattu,Andhra Pradesh,13.3361,79.4413,Tirupati Airport,13.63249969,79.54329681,TIR
Gundrajukuppam,Andhra Pradesh,13.3406,79.5687,Tirupati Airport,13.63249969,79.54329681,TIR
Yalluru,Andhra Pradesh,15.3063,78.4559,Tirupati Airport,13.63249969,79.54329681,TIR
Konakondla,Andhra Pradesh,15.1053,77.364,Tirupati Airport,13.63249969,79.54329681,TIR
Cherlagandlapalem,Andhra Pradesh,16.0069,80.6117,Tirupati Airport,13.63249969,79.54329681,TIR
